ID,Title,SKU,"Product Type","Parent Product ID",_isbn_text_field,epub_uuid
206135,"Súper vitrænn",954060,variable,206133,9789935954060,
206137,Sigurverkið,226710,variable,205887,9789979226710,au381d2f-c465-44a7-ab5d-f2ae3ee1f170
206142,"Kristinn og Þóra: Rauðir þræðir",346005,variable,205915,9789979346005,f878d3c7-179a-1489-ee30-fc2efe732e30
206145,Ótemjur,301468,variable,206143,9789935301468,
206148,"Gengið til rjúpna",301499,variable,206146,9789935301499,
206151,Kolbeinsey,301529,variable,206149,9789935301529,
206154,Óorð,301536,variable,206152,9789935301536,
206157,"Þú sérð mig ekki",301543,variable,206155,9789935301543,
206160,"Fegurðin ein",301550,variable,206158,9789935301550,
206175,"Í bragar túni",502407,variable,206173,9789935502407,
206178,Stafasmjatt,954046,variable,206176,9789935954046,
206186,Jóðl,301567,variable,206184,9789935301567,
206191,Eilífðarstef,521576,variable,206189,9789935521576,
206194,Tvísöngur,521590,variable,206192,9789935521590,
206197,"Guðfaðir geðveikinnar á Akureyri",521675,variable,206195,9789935521675,
206200,Næturborgir,521682,variable,206198,9789935521682,
206203,Töfrasögur,527374,variable,206201,9789979527374,
206206,"Fyrstu bréfin frá Felix",527381,variable,206204,9789979527381,
206209,"Fyrstu 100 orðin á íslensku og ensku",527404,variable,206207,9789979527404,
206212,"Oft eru gamlir hrafnar ernir",631439,variable,206210,9789979631439,
206215,Nornirnar,941992,variable,206213,9789935941992,
206229,"Maður uppi á þaki (Skáldsaga um glæp #7)",346272,variable,206228,9789979346272,au70e2f2-472f-4c27-92b4-9cfb6024dcc9
206231,"Luktar dyr (Skáldsaga um glæp #8)",346289,variable,206230,9789979346289,auc87c2a-4316-4bfd-b785-6292a7766b94
206233,"Lögreglumorð (Skáldsaga um glæp #9)",346296,variable,206232,9789979346296,au1cde7e-41c2-4f88-93a6-d7b578a893c5
206236,Loftslagsréttur,232298,variable,206235,9789935232298,
206238,"Hýperíon eða einfarinn á Grikklandi",232687,variable,206237,9789935232687,
206240,Sprakkar,291943,variable,206239,9789935291943,
206242,"Saga finnur fjársjóð",301376,variable,206241,9789935301376,
206244,Dýrasinfónían,301420,variable,206243,9789935301420,
206245,"Leyniturninn á Skuggaskeri: saga #3",345558,variable,15445,9789979345558,au1b6696-2111-4681-87d9-632ae8a7ef24
206247,"Blikur á lofti",519184,variable,206246,9789935519184,
206249,"Jón Sverrisson - Langferðamaður úr Meðallandi",520272,variable,206248,9789935520272,
206252,Hákarla-Jörundur,520289,variable,206250,9789935520289,
206254,"Gunni Þórðar",520296,variable,206253,9789935520296,
206257,"Fyrstu tölustafirnir",527398,variable,206255,9789979527398,
206260,"Fyrstu orðin",527442,variable,206258,9789979527442,
206264,"Vala víkingur og epli Iðunnar",956873,variable,206263,9789935956873,
206266,"5 mínútna Frozen sögur",135773,variable,206265,9789935135773,
206268,"Bílasögur - sögusafn",135780,variable,206267,9789935135780,
206271,Dansarinn,183996,variable,206269,9789935183996,
206274,"Úr heljargreipum",250421,variable,206272,9789935250421,
206277,"Laus blöð - ljóð og textar",301574,variable,206275,9789935301574,
206280,"Tilfinningar eru fyrir aumingja",301598,variable,206278,9789935301598,
206282,"Verum ástfangin af lífinu",344728,variable,206281,9789979344728,
206290,Dýraráðgátan,346357,variable,206289,9789979346357,
206295,"Kristín Þorkelsdóttir",523068,variable,206293,9789935523068,
206298,"Á veraldarvegum",524577,variable,206296,9789935524577,
206301,"Svarta kisa fer til dýralæknis",524713,variable,206299,9789935524713,
206306,Hugfanginn,954077,variable,206304,9789935954077,
206310,"Guð leitar að Salóme",955395,variable,206307,9789935955395,
206313,"Útlagarnir Scarlett og Browne",956125,variable,206311,9789935956125,
206316,"Ísadóra Nótt fer í útilegu",956880,variable,206314,9789935956880,
206319,"Sonur minn",956897,variable,206317,9789935956897,
206338,Meinsemd,948830,variable,206336,9789935948830,
206341,"Hættuleg sambönd",213518,variable,206339,9789935213518,
206350,"Skipskaðar á svörtum söndum",301369,variable,206348,9789935301369,
206353,"Milli vonar og ótta",301383,variable,206351,9789935301383,
206356,"Veistu, ef þú vin átt",301413,variable,206354,9789935301413,
206359,"Á asklimum ernir sitja",301512,variable,206357,9789935301512,
206384,"Tölum um hesta",510129,variable,206382,9789935510129,
206386,Tjáning,520234,variable,206385,9789935520234,
206388,"Stærðfræði 3A – 2021 útgáfa",674863,variable,206387,9789979674863,
206391,Eldhugar,951328,variable,206389,9789935951328,
206394,"Kva es þak?",951335,variable,206392,9789935951335,
206397,"Stysti dagurinn",951359,variable,206395,9789935951359,
206400,"Hittumst á Horninu",955418,variable,206398,9789935955418,
206403,"Heima hjá Lækninum í eldhúsinu",310170,variable,206401,9789935310170,
206412,"Sokkar frá Íslandi",249098,variable,206410,9789935249098,
206415,"Socks of Iceland",249104,variable,206413,9789935249104,
206418,"Chaussettes d'Islande",249111,variable,206416,9789935249111,
206421,"Úr sögu geirfuglsins á Íslandi",250469,variable,206419,9789935250469,
206424,"Hugleiðingar Vilborgar",250919,variable,206422,9789935250919,
206427,"Hættuleg rándýr",261687,variable,206425,9789935261687,
206430,"Undraverð íslensk dýr",261694,variable,206428,9789935261694,
206433,Prump,261700,variable,206431,9789935261700,
206436,"Kata klára",261717,variable,206434,9789935261717,
206439,Hugarheimur,261724,variable,206437,9789935261724,
206441,"Sagan af Gýpu",261731,variable,206440,9789935261731,
206443,"Hvað veistu um kvikmyndir?",261748,variable,206442,9789935261748,
206445,"Hvað veistu um tölvuleiki?",261755,variable,206444,9789935261755,
206447,"Hvað veistu um fótbolta?",261762,variable,206446,9789935261762,
206449,"100 myndskreyttir brandarar",261830,variable,206448,9789935261830,
206452,"Lok, lok og læs",301802,variable,206450,9789935301802,
206455,Líkþvottakonan,310750,variable,206453,9789935310750,
206458,"Arnaldur Indriðason deyr",310781,variable,206456,9789935310781,
206461,"Saman í liði - Lóa og Börkur",310873,variable,206459,9789935310873,
206464,"Þrautseigja og mikilvægi íslenskrar tungu",466259,variable,206462,9789935466259,
206467,"Fulltrúi þess besta í bandarískri menningu",466280,variable,206465,9789935466280,
206470,"Ættarnöfn á Íslandi",466297,variable,206468,9789935466297,
206477,Fjallamenn,516237,variable,206475,9789935516237,
206480,"Ritgerð um ríkisvald",662747,variable,206478,9789979662747,
206482,"Þegar fennir í sporin",961709,variable,206481,9789935961709,
206484,Lopapeysubókin,225195,variable,206483,9789979225195,
206486,"The Lopi Sweater Knitting Book",226291,variable,206485,9789979226291,
206489,Fákur,250131,variable,206487,9789935250131,
206492,"Íslenskar draugasögur",261885,variable,206490,9789935261885,
206499,Stórfiskur,320308,variable,206497,9789935320308,
206502,"Hægt og hljótt til helvítis",320315,variable,206500,9789935320315,
206505,"Konan hans Sverris",320322,variable,206503,9789935320322,
206508,"Góðan daginn bréfberi",320360,variable,206506,9789935320360,
206514,"Rokkað í Vittula",346548,variable,91310,9789979346548,audcf278-ac0e-4777-a66e-e97492235d9a
206520,Jólaóratórían,346579,variable,227030,9789979346579,au865c88-0413-47de-8fb3-9fb261079718
206559,Eldurinn,519016,variable,206557,9789935519016,
206562,"Nornasaga 3: Þrettándinn",519054,variable,206560,9789935519054,
206565,"Jól á eyjahótelinu",523099,variable,206563,9789935523099,
206568,"Seiðmenn hins forna: 4. bindi - Að eilífu, aldrei",523105,variable,206566,9789935523105,
206571,"Strand Jamestowns",524164,variable,206569,9789935524164,
206574,"Ég á þig",938794,variable,206572,9789935938794,
206577,Fjárfestingar,950253,variable,206575,9789935950253,
206580,"Skipulag 2022",950260,variable,206578,9789935950260,
206583,"Krossgátur Morgunblaðsins bók 8",135681,variable,206581,9789935135681,
206587,Drottningafórnin,226918,variable,8628,9789979226918,au6c16e7-134b-4a64-b5ce-3ecacb669e77
206591,Iðrun,226932,variable,8300,9789979226932,auc58456-79be-4e3f-8353-b8e67a8cde08
206595,"Paradís: Annika Bengtzon #2",346760,variable,17698,9789979346760,au1b8fd1-6e78-4e2b-9411-b3ec20a25609
206597,"Úlfurinn rauði: Annika Bengtzon #5",346777,variable,32213,9789979346777,auff767e-e881-44b5-90e3-f36c15ab780b
206599,Villibirta,346784,variable,216676,9789979346784,aub24153-a0ac-4fc1-ab37-7bf79f1de0e0
206601,"Arfur Nóbels: Annika Bengtzon #6",346791,variable,32225,9789979346791,auc76247-6af7-48c4-87fe-4ede1c54c5a1
206616,"Þegar Stúfur bjargaði jólunum",510068,variable,206614,9789935510068,
206619,"Óskar var einmana um jólin",510150,variable,206617,9789935510150,
206622,"Glóandi límmiðar - Mannslíkaminn",527282,variable,206620,9789979527282,
206625,"Glóandi límmiðar - Dýrin",527299,variable,206623,9789979527299,
206628,"Hér býr Bóbó bangsi",527503,variable,206626,9789979527503,
206631,Meydómur,631415,variable,206629,9789979631415,
206634,"Ótrúlegt en satt",908889,variable,206632,9789935908889,
206637,"Markús: á flótta í 40 ár",961808,variable,206635,9789935961808,
206640,"Pöbbkviss 2",072047,variable,206638,5694110072047,
206643,"Krakkakviss 2",072054,variable,206641,5694110072054,
206646,"Krakkakviss: Heimurinn",072061,variable,206644,5694110072061,
206649,"Handan Hindarfjalls: Arfur aldanna 1",232175,variable,206647,9789935232175,
206652,"Norðvegur: Arfur aldanna 2",232649,variable,206650,9789935232649,
206655,"Búálfar - jólasaga",250414,variable,206653,9789935250414,
206660,"Afmæli prinsessu dúkkulísur",517784,variable,206658,9789935517784,
206663,"Elsa einhyrningur baðbók",524058,variable,206661,9789935524058,
206666,"Narfi - Herra Hnetusmjör og Fjóla",524683,variable,206664,9789935524683,
206669,"Sjálfsræktardagbók 2022",524737,variable,206667,9789935524737,
206672,"Íslendingasögurnar 1-5 danska",919809,variable,206670,9721935919809,
206675,"Íslendingasögurnar 1-5 norska",919861,variable,206673,9789935919861,
206678,"Íslendingasögurnar 1-5 sænska",919922,variable,206676,9789935919922,
206681,"Hús og híbýli á Hvammstanga",946058,variable,206679,9789935946058,
206684,Efndir,946065,variable,206682,9789935946065,
206687,Snyrtistofan,946072,variable,206685,9789935946072,
206688,"Systu megin - leiksaga",345947,variable,205909,9789979345947,aub84236-4ae8-4cea-b439-409f5b86d973
206691,"Allir fuglar fljúga í ljósið",301727,variable,205998,,73a3dedc-f13f-d6f2-0119-b8d2e77dc143
206692,"Þögla ekkjan",301628,variable,205315,,342f6517-7a08-5995-b0a5-36fb9c39247d
206693,Kynslóð,301642,variable,205660,,dec26e05-616b-4395-1489-0d325d0d09c5
206694,"Istanbúl Istanbúl",301611,variable,205489,,4b8e7583-5323-4c87-5dbe-d36ee624df22
206695,"Veistu, ef þú vin átt",9789935301703,variable,206354,,cfb0b181-c1a5-4b38-a5ea-19d4c0cd1706
206696,Ótemjur,301734,variable,206143,,b21f9d5b-b05e-35cd-89d3-f63b3385978e
206702,"Ef þetta er maður",346913,variable,206701,9789979346913,
206703,Sagnalandið,345978,variable,205063,9789979345978,au4e6ad9-d411-4bfa-9d5a-dce3c9bebfbe
206707,"Fríða og dýrið",232557,variable,206704,9789935232557,
206710,"Aðeins færri fávitar",310743,variable,206708,9789935310743,
206713,Kóperníka,310859,variable,206711,9789935310859,
206717,"Tímarit Máls og menningar - 1. tbl 2022",346920,variable,206716,,
206719,"Tímarit Máls og menningar – 2. tbl 2022",346937,variable,206718,,
206721,"Tímarit Máls og menningar - 3. tbl. 2022",346944,variable,224482,9789979346944,
206723,"Tímarit Máls og menningar – 4. tbl. 2022",346951,variable,227920,9789979346951,
206726,"Ég er ekkert (svo) myrkfælinn",489791,variable,206724,9789935489791,
206729,"Ógn - ráðgátan um Dísar-Svan",490551,variable,206727,9789935490551,
206732,"Pólífónía af erlendum uppruna",955340,variable,206730,9789935955340,
206735,"Veiði, von og væntingar",956781,variable,206733,9789935956781,
206738,Laugavegur,523075,variable,206736,9789935523075,
206740,"Vondir gaurar",261106,variable,206739,9789935261106,
206744,"Bakað með Evu",516299,variable,206743,9789935516299,
206747,"Jómfrúin - dönsk og dejlig í 25 ár",516305,variable,206745,9789935516305,
206751,"Ástin og svörin",250629,variable,206748,9789935250629,
206754,"Stafróf ástarinnar",250704,variable,206752,9789935250704,
206757,"Stafróf hugrekkisins",250711,variable,206755,9789935250711,
206760,"Orð í gleði",250728,variable,206758,9789935250728,
206763,"Salt og hunang",456304,variable,206761,9789935456304,
206766,"Vetrarfrí í Hálöndunum",519047,variable,206764,9789935519047,
206769,"Jónas ísbjörn og jólasveinarnir",519153,variable,206767,9789935519153,
206772,"Þrautabók Stúfs",528025,variable,206770,9789935528025,
206775,Sólargeislar,133890,variable,206773,9789180133890,aub3cb2d-997a-4e82-918f-a7b061da00cb
206778,"Sönn íslensk sakamál 4",364942,variable,206776,9789180364942,aub9e5a8-db0c-4871-8f7f-103adffc7399
206781,Silfurfossar,917371,variable,206779,9789179917371,au7840ec-6cfb-4d52-ae23-e1bb0242e3cf
206783,Jóla-Krakkakviss,072023,variable,206782,5694110072023,
206786,"Jólasyrpa 2021",135803,variable,206784,9789935135803,
206789,"Tiana og veturinn + CD",135834,variable,206787,9789935135834,
206792,"Skellur og fyrsti snjórinn",135865,variable,206790,9789935135865,
206796,"Prjón er snilld!",310804,variable,206793,9789935310804,
206799,"Af nótnaborði náttúrunnar",520241,variable,206797,9789935520241,
206802,"Útkall: Í auga fellibylsins",963406,variable,206800,9789935963406,
206823,Forngripasafnið,346999,variable,206822,9789979346999,6db4e54a-edfd-75a7-428e-4603f97f1840
206832,"Orri Óstöðvandi: Kapphlaupið um silfur Egils",949837,variable,206830,9789935949837,
206835,"Fallin spýta",226864,variable,206833,9789979226864,au3db416-8c79-4778-959e-e0c013c20154
206839,"Kortlagning heimsins",310835,variable,206838,9789935310835,
206841,"Randver kjaftar frá 3: Geggjaðar draugasögur",310910,variable,206840,9789935310910,
206843,"Dagbók Kidda Klaufa 15 - Á bólakafi",310934,variable,206842,9789935310934,
206846,"Viggó viðutan 6 - Grikkir og glettur",484888,variable,206845,9789935484888,
206848,"The Walking Dead 1 - Liðnir dagar",484932,variable,206847,9789935484932,
206850,Mislingar,510143,variable,206849,9789935510143,
206852,"Dagbók urriða",516329,variable,206851,9789935516329,
206854,"Þorri og Þura: Jólakristallinn",519009,variable,206853,9789935519009,
206856,"Verði ljós, elskan",523174,variable,206855,9789935523174,
206858,"Eyjan hans Ingólfs",524744,variable,206857,9789935524744,
206860,Blómaspilið,539031,variable,206859,5694230539031,
206862,"Þú þarft ekki að vera svona mikill aumingi",954039,variable,206861,9789935954039,
206864,"Skipskaðar við Ísland: Stríðsárin",609839,variable,206863,9798752102783,
206867,"Dunce 2. tölublað 2021",2735899215,variable,206865,,
206870,"Dunce 1. tölublað 2020",2735899205,variable,206868,,
206873,"She is my Sweet Heart for 50 years",250278,variable,206871,9789935250278,
206874,"Sveppabókin, 2. útgáfa",520173,variable,204800,9789935520173,
206876,"SKAM 3",213525,variable,206875,9789935213525,
206878,"Ég lifi lífi sem líkist ykkar",232571,variable,206877,9789935232571,
206880,"Sögur Belkíns",232618,variable,206879,9789935232618,
206882,"Fléttað inn í borgarvefinn",250865,variable,206881,9789935250865,
206886,"Nýja Reykjavík",301482,variable,206885,9789935301482,
206890,"Valur eignast vinkonu",521439,variable,206889,9789935521439,
206892,"Orðinn að vissu",521507,variable,206891,9789935521507,
206894,"Ennþá vakir vísnaglóð",521620,variable,206893,9789935521620,
206896,"Jólahátíð í Björk",521651,variable,206895,9789935521651,
206899,"Þessir Akureyringar ... !",961839,variable,206897,9789935961839,
206901,Blá,347286,variable,110104,9789979347286,au200330-dcd1-4da5-af29-e26769352238
206903,"Eyþór Stefánsson",861270,variable,206902,9789979861270,
207022,"TMM 3. hefti 2021",344674,variable,204910,,
207023,"Tímarit Máls og menningar 4. hefti 2021",344681,variable,204912,,
207027,"On Fire - Iceland´s youngest volcano",345299,variable,233349,9789979345299,
207702,"Sturlunga saga I-III",893424,variable,207701,9789979893424,
207738,"Jólin okkar",322184,variable,207737,9789979322184,
207749,"Rætur: Á æskuslóðum minninga og mótunar",344643,variable,204909,9789979344643,
207791,"Sigraðu sjálfan þig - aftur og aftur!",226734,variable,207790,9789979226734,
